21,0,25,0,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,18,0,22,0,33
21,0,25,0,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,0,22,0,34
21,0,25,18,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,24,22,0,35
21,0,25,18,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,18,24,22,0,36
21,0,25,0,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,18,0,22,0,37
21,0,25,0,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,0,22,0,38
21,0,25,18,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,24,22,0,39
21,0,25,18,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,18,24,22,0,40
21,0,25,0,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,18,0,22,0,41
21,0,25,0,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,0,22,0,42
21,0,25,18,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,0,24,22,0,43
21,0,25,18,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,18,24,22,0,44
21,0,25,0,0,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,1
0,23,0,18,0,22,0,45
21,0,25,0,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
27,0,0,0,0,0,26,2
0,23,0,0,0,22,0,46
21,0,25,18,24,0,28,7
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,15,0,11,0
0,12,0,0,0,13,0,0
16,0,0,0,0,0,17,0
